#p2d
0.203,0.2305
0.245625,0.37625
0.35975,0.553625
0.476625,0.704875
0.72825,0.8245
0.823125,0.885
0.8355,0.7585
0.78325,0.6705
0.6265,0.792875
0.6045,0.649875
0.707625,0.600375
0.732375,0.746125
0.597625,0.715875
0.517875,0.5715
0.566,0.476625
0.62925,0.46975
0.70075,0.46425
0.71175,0.578375
0.550875,0.588
0.6045,0.51925
0.449125,0.46975
0.405125,0.567375
0.429875,0.600375
0.44775,0.605875
0.52475,0.501375
0.506875,0.423
0.50825,0.4065
0.39825,0.45325
0.302,0.385875
0.34875,0.355625
0.49175,0.339125
0.577,0.358375
0.611375,0.4175
0.446375,0.2745
0.363875,0.27725
0.32125,0.289625
0.270375,0.29925
0.198875,0.2965
0.262125,0.223625
0.36525,0.2195
0.407875,0.377625
0.4175,0.423
0.311625,0.44775
0.5605,0.5825
0.56325,0.54125
0.67325,0.754375
0.732375,0.8135
0.814875,0.8245
0.726875,0.682875
0.6155,0.64575
0.647125,0.57975
0.53025,0.68975
0.53025,0.658125
0.544,0.597625
0.446375,0.5165
0.4065,0.498625
0.4835,0.570125
0.50825,0.51925
0.702125,0.555
0.621,0.489
0.66225,0.66225
0.67325,0.68425
0.764,0.6375
0.412,0.368
0.4285,0.352875
0.473875,0.402375
0.435375,0.333625
0.333625,0.451875
